gene_id	gene_name	chr	start	end	strand	gene_biotype	logFC	logCPM	F	PValue	FDR	Change	JTEN007_Gpdh.het_Ldh.het_1	JTEN008_Gpdh.het_Ldh.het_2	JTEN009_Gpdh.het_Ldh.het_3	JTEN010_Gpdh.mut_Ldh.mut_1	JTEN011_Gpdh.mut_Ldh.mut_2	JTEN012_Gpdh.mut_Ldh.mut_3
FBgn0010425	epsilonTry	2R	11345237	11346066	-	protein_coding	1.78113483265248	8.74450853630445	600.149698348212	1.14541028713973e-07	1.08540295174268e-05	upregulated	181.171711526746	209.811375015616	195.55336458014	636.775460668903	643.719494658216	687.427080776384
FBgn0034612	CG10505	2R	21285248	21290343	-	protein_coding	1.76920481475387	2.42448882771235	111.19454939755	2.45159646971475e-05	0.000283495626325113	upregulated	2.40835232277841	1.82878377588889	3.00129864103812	8.05946318303045	8.39584118457205	7.52846878493774
FBgn0038159	CG14369	3R	13591632	13592657	-	protein_coding	1.76157121172443	0.551187440808184	66.0648241843933	0.000120356669439781	0.000849557822255225	upregulated	0.454406098637435	0.78970208504293	0.609638786460868	1.90779563269803	2.30023046152659	2.0026468688997
FBgn0033521	CG12896	2R	10426880	10427915	-	protein_coding	1.76069537299897	2.581574104889	190.883295085113	4.5001337127019e-06	9.26681380684846e-05	upregulated	2.77187720168836	2.20285318459344	3.14198451483678	8.68241685901348	8.85588727687736	9.23442722881526
FBgn0015038	Cyp9b1	2R	7127838	7129808	-	protein_coding	1.75942510564269	5.41360050323828	287.185673015586	1.22608269436675e-06	4.06467290751678e-05	upregulated	21.1298835866408	16.4174907153662	21.3373575261304	64.865051511733	67.1667294765764	62.1933110952739
FBgn0010294	ng2	X	3240026	3240571	-	protein_coding	1.75839919523006	5.87030992712219	771.859450821203	5.07572090568009e-08	7.05854798156135e-06	upregulated	25.6285039631514	27.0576872296288	28.1371747597323	84.9163729574368	93.9644143533611	87.9310319659478
FBgn0039087	CG10168	3R	23536993	23538908	-	protein_coding	1.75820730214425	0.0141211372873713	77.3966383793204	7.46109976681301e-05	0.000607554800783526	upregulated	0.363524878909948	0.415632676338384	0.468952912662206	1.4795149804597	1.18845240512207	1.48344212511089
FBgn0038037	Cyp9f2	3R	12403340	12406028	-	protein_coding	1.74668258162758	6.71811605042223	1285.55954702493	9.7051074426984e-09	2.69863053335881e-06	upregulated	50.7571612178015	47.2574352996743	48.5835217518045	160.877786822617	154.230452445358	164.773334046692
FBgn0036260	Rh7	3L	12164205	12175482	-	protein_coding	1.7427074597504	0.505508983393946	81.1627906706665	6.45684361730191e-05	0.000547425823072596	upregulated	0.681609147956153	0.665012282141415	0.468952912662206	2.02459944694485	2.18521893845026	1.78013055013306
FBgn0041156	exex	3L	7948186	7951563	+	protein_coding	1.73996959817468	2.9241984358793	481.927713549095	2.32517056646351e-07	1.54727860032233e-05	upregulated	3.63524878909948	3.36662467834091	3.4233562624341	11.8750544484265	10.7344088204574	11.385418310226
FBgn0043470	lambdaTry	2R	11336840	11337791	+	protein_coding	1.73910561822001	5.97970134897898	175.981014867125	5.81943842682649e-06	0.000112278462476501	upregulated	28.1277375056573	35.2040876858611	24.666923206032	95.6233892633951	95.3445526302771	96.0528776009298
FBgn0040342	CG3706	X	930931	932475	-	protein_coding	1.73745258592762	0.00457064079997772	22.0405912405524	0.00268100113824736	0.00840741234221951	upregulated	0.318084269046205	0.24937960580303	0.703429368993309	1.12910353771924	1.26512675383962	1.70595844387752
FBgn0052843	Dh31-R	2R	13267798	13295927	-	protein_coding	1.73619999014258	3.66750401640159	289.699967840211	1.19237362330207e-06	3.99121245774234e-05	upregulated	5.18022952446676	6.35917994797728	6.04949257334246	17.5984413465206	20.1653537127164	19.5072639452081
FBgn0002933	ng1	X	3242412	3242934	+	protein_coding	1.73342250168265	4.98696822267639	161.682083337759	7.60295799557687e-06	0.000133244638652434	upregulated	15.3134855240816	11.6377149374748	17.4450483510341	48.5125175171785	45.8512605330967	49.3986227661925
FBgn0033124	Tsp42Ec	2R	7006442	7008622	+	protein_coding	1.72743567753017	5.04692447520877	284.776962874502	1.25955343706195e-06	4.13720803805503e-05	upregulated	14.4046733268067	17.5812622091136	14.3030638361973	49.2912096121572	46.8863642407836	53.6264328227585
FBgn0034784	CG9826	2R	22840739	22842977	+	protein_coding	1.72454600342093	2.97689081826088	576.974883199557	1.3007944483881e-07	1.15114933498676e-05	upregulated	3.63524878909948	3.65756755177778	3.61093742749898	11.2131661676945	12.1528842717321	11.8304509477593
FBgn0051072	Lerp	3R	26842462	26863130	-	protein_coding	1.72310781534442	5.23668518926445	1205.09250733428	1.19714566515138e-08	3.05215137677166e-06	upregulated	17.9490408961787	18.0800214207197	16.9760954383719	55.9490270242259	57.5057615381647	57.3350381355357
FBgn0031559	CG3513	2L	3692699	3693182	-	protein_coding	1.72090307331843	1.76292193162507	52.4001811395718	0.000239720242607	0.00139734586708533	upregulated	1.90850561427723	0.914391887944445	1.8289163593826	5.10043322211106	4.86882114356461	4.89535901286592
FBgn0032910	CG9265	2L	21057706	21071502	-	protein_coding	1.71753189213867	5.71456927857408	182.323037386585	5.2033567172331e-06	0.000102642464979977	upregulated	20.1756307795021	28.2214587233763	25.6517243226227	78.4142939643639	76.4826628457591	83.0356729530818
FBgn0267545	asRNA:CR45885	3L	11687344	11688390	-	ncRNA	1.71325304424931	-1.17632158516818	13.7755102120997	0.00855692682316771	0.0210106792988947	upregulated	0.0908812197274871	0.290942873436869	0.0937905825324412	0.428280652238333	0.498383266664094	0.667548956299899
FBgn0053293	CG33293	3R	5240014	5240735	-	protein_coding	1.70900838532846	-0.334454046479382	17.0514175672212	0.00513388060883619	0.0139739688763137	upregulated	0.454406098637435	0.374069408704546	0.140685873798662	0.895495909225606	0.805080661534306	1.44635607198311
FBgn0037562	CG11671	3R	8287876	8288613	+	protein_coding	1.70849504629217	1.95047353219748	130.656537441886	1.48366612771133e-05	0.000203704458818157	upregulated	2.13570866359595	1.41315109955051	1.78202106811638	5.87912531708985	5.67390180509892	5.41456375665473
FBgn0035343	CG16762	3L	2474667	2475614	-	protein_coding	1.70834068375941	6.78304905158287	213.551988708138	3.15246713230383e-06	7.21295257536527e-05	upregulated	49.7574678007992	61.2642564922778	45.3008513631691	164.070424412031	168.530218481181	166.29386222493
FBgn0037067	Cpr78Ca	3L	21291860	21292800	-	protein_coding	1.70799801532859	0.451725350684152	43.0385452207813	0.000425279273815909	0.00210395164505742	upregulated	0.408965488773692	0.540322479239899	0.844115242791971	1.90779563269803	2.14688176409148	1.66887239074975
FBgn0265979	lncRNA:CR44758	2R	22312876	22316604	+	ncRNA	1.6991074181154	0.301400220876511	93.5326583233802	4.18263301756912e-05	0.000410724235239241	upregulated	0.454406098637435	0.581885746873738	0.562743495194647	1.75205721370227	1.80184719486249	1.55761423136643
FBgn0015010	Ag5r	X	14784664	14786551	-	protein_coding	1.69386077593134	7.31598387323419	439.353372301436	3.13228923803327e-07	1.80432519767001e-05	upregulated	71.1599950466224	84.1656169585228	72.7814920451743	241.589222467169	233.43505467059	245.435499599596
FBgn0259164	CG42269	3L	6066296	6071545	+	protein_coding	1.69320865970506	-0.0354197715792219	33.2573090192052	0.000883579350551511	0.00359948939868064	upregulated	0.454406098637435	0.498759211606061	0.281371747597324	1.01229972347242	1.64849849742739	1.29801185947202
FBgn0037781	Fancl	3R	10051508	10052869	-	protein_coding	1.69243042036184	3.89991616896689	283.27245532362	1.28106710960122e-06	4.16950352875679e-05	upregulated	6.6797696499703	8.02171065333081	6.47155019473844	23.1660898256189	21.2387945947622	22.5112342485577
FBgn0264344	CG43800	2L	7232165	7232813	-	protein_coding	1.69174853695371	-0.822460025117959	15.2388513600586	0.00674278221142434	0.0173704053480939	upregulated	0.0908812197274871	0.290942873436869	0.281371747597324	0.817626699727727	0.843417835893082	0.482118690661038
FBgn0035112	CG13877	3L	218068	218663	+	protein_coding	1.69063196952843	1.57201102729578	102.904763306745	3.11622538661621e-05	0.000337055974140267	upregulated	1.0451340268661	1.6209674377197	1.40685873798662	4.24387191763439	4.14041483074786	4.5244984815882
FBgn0051148	Gba1a	3R	23700621	23702605	+	protein_coding	1.68945025782666	4.85706352162099	691.567136975679	7.24248947324087e-08	8.33898680424336e-06	upregulated	13.5867423492593	13.0508660370253	14.8189120401257	41.4264194528715	44.8928311741272	44.0953171689211
FBgn0034996	CG13575	2R	24255327	24257414	+	protein_coding	1.68434774638984	-0.599479809776097	34.0907201608891	0.000824567915798871	0.00341830168113601	upregulated	0.272643659182461	0.166253070535354	0.375162330129765	0.856561304476666	0.766743487175529	0.927151328194304
FBgn0015316	Try29F	2L	8998537	8999816	+	protein_coding	1.68412470161363	0.532574474159915	41.8619144301395	0.000460585357737758	0.00222159820299816	upregulated	0.63616853809241	0.498759211606061	0.79721995152575	2.14140326119167	1.49514979999228	2.41059345330519
FBgn0035929	CG13311	3L	8801540	8802164	-	protein_coding	1.67931304415739	6.53325184894861	170.674283115019	6.41013428808474e-06	0.000119813440219706	upregulated	46.5311845004734	50.915002851452	36.0624789837236	133.389955869866	140.160709455687	144.005144295139
FBgn0033203	CG2070	2R	7661855	7663408	+	protein_coding	1.67587261623649	-0.292753661513643	14.2145652744396	0.00795165748870575	0.0198485672541493	upregulated	0.408965488773692	0.0831265352676768	0.562743495194647	1.12910353771924	1.07344088204574	1.03840948757762
FBgn0039684	Obp99d	3R	29714505	29715004	+	protein_coding	1.67244575746283	2.26518721897417	22.1169626043432	0.00265698575256012	0.00834340276786327	upregulated	1.40865890577605	3.78225735467929	1.50064932051906	7.35864029754954	7.05404008201487	6.71257561612676
FBgn0266626	asRNA:CR45133	2R	10152717	10154345	+	ncRNA	1.67069655224837	0.124561820546071	45.5457041892795	0.000361065320924898	0.00188049000800769	upregulated	0.318084269046205	0.581885746873738	0.515848203928426	1.51844958520864	1.26512675383962	1.66887239074975
FBgn0053489	CG33489	3L	11574764	11577044	-	protein_coding	1.66663755961629	1.5789409661577	59.8106429377746	0.000162045149888797	0.00105290016080657	upregulated	1.22689646632108	1.87034704352273	1.03169640785685	4.59428336037485	4.29376352818296	4.04237979092716
FBgn0025456	CREG	3R	17393272	17394640	-	protein_coding	1.66309521001951	4.92598742627462	317.631559530289	8.88058080639647e-07	3.34835419982019e-05	upregulated	14.4501139366704	16.5006172506338	13.0837862632755	46.3711142559868	45.4678887895089	44.3920055939433
FBgn0053696	CNMaR	3L	9644109	9659433	+	protein_coding	1.66020537847577	0.376941335283356	53.7729752061473	0.000222135411945066	0.00132366499226921	upregulated	0.63616853809241	0.706575549775253	0.375162330129765	1.75205721370227	1.91685871793882	1.70595844387752
FBgn0035409	CG14963	3L	3171614	3172545	-	protein_coding	1.65696753480982	8.22647460144406	521.751126048208	1.79992519312342e-07	1.35200754290382e-05	upregulated	147.863744496622	155.114114809485	134.589485934053	435.522488721636	435.20360332083	476.110750054339
FBgn0028494	CG6424	2R	17703335	17719346	-	protein_coding	1.65320609578228	1.00373750606134	92.7186890079387	4.29650562070448e-05	0.000419007123738648	upregulated	0.863371587411127	0.872828620310606	1.03169640785685	3.30944140365985	2.64526503075558	2.55893766581628
FBgn0266311	asRNA:CR44976	2L	1708452	1709244	+	ncRNA	1.64911185210011	-0.77313741252944	23.9271975357128	0.00216173700417253	0.00712900518653509	upregulated	0.136321829591231	0.332506141070707	0.234476456331103	0.62295367598303	0.881755010251859	0.704635009427671
FBgn0039298	to	3R	25240180	25241668	+	protein_coding	1.64798113163353	-0.118811278564344	16.8025777157079	0.0053225405650848	0.014374215478166	upregulated	0.227203049318718	0.706575549775253	0.234476456331103	1.12910353771924	1.15011523076329	1.40927001885534
FBgn0030928	CG15044	X	18491185	18492006	-	protein_coding	1.63722885926641	4.54509624137791	224.21383447207	2.70020787702329e-06	6.56170908276318e-05	upregulated	10.1332559996148	10.9727026553333	13.177576845808	31.9263758941303	34.9251658408454	37.1973112871555
FBgn0264550	lncRNA:CR43929	3L	20921182	20921749	-	ncRNA	1.63368453648916	-0.571997856181579	21.0127980667547	0.00303368784451875	0.0092996094344382	upregulated	0.136321829591231	0.415632676338384	0.281371747597324	0.700822885480909	0.958429358969412	0.927151328194304
FBgn0085736	CG40472	3L	24927130	24927710	+	protein_coding	1.63174188744778	1.53205542390212	124.407971177936	1.72891236486795e-05	0.000225770653695195	upregulated	1.40865890577605	1.28846129664899	1.40685873798662	4.63321796512379	3.52702004100744	4.2648961096938
FBgn0039326	CG10562	3R	25321053	25322757	-	protein_coding	1.63094558004362	3.05551793951398	400.839518280335	4.20795358822722e-07	2.05081426044333e-05	upregulated	4.45317976664687	3.82382062231313	3.84541388383009	11.9918582626733	12.0378727486558	12.6092580634425
FBgn0032144	CG17633	2L	9769060	9770409	+	protein_coding	1.62486992794825	8.37079992775782	1258.38005900775	1.04024554537877e-08	2.78473732497896e-06	upregulated	170.311405769311	161.223915151659	160.522582004273	484.735829124295	490.485808746186	505.149129653384
FBgn0030509	CG11162	X	13676894	13677882	+	protein_coding	1.61966927018089	3.39777370654635	397.962621674439	4.30655748534161e-07	2.05081426044333e-05	upregulated	5.45287318364923	4.94602884842677	5.11158674801804	16.079991761312	14.2230916871061	16.2066052168364
FBgn0050345	CG30345	2R	9148689	9151892	+	protein_coding	1.6194438205467	3.43775745738664	216.712672195061	3.00869614198204e-06	7.07530589063469e-05	upregulated	6.27080416119661	4.90446558079293	4.7833197091545	15.1844958520864	16.2549619281212	16.3920354824753
FBgn0037724	Fst	3R	9644978	9646154	-	protein_coding	1.61677714907861	10.9671992634573	693.856360139885	7.16547249441664e-08	8.33898680424336e-06	upregulated	1033.31946830153	1026.52958402054	929.136405857628	2988.46452210959	3049.26217414836	2904.28299254209
FBgn0029828	CG6067	X	5955629	5958283	+	protein_coding	1.61122341556334	2.77416117240464	57.2417543148841	0.000184631757563918	0.00115548618351516	upregulated	3.95333305814569	2.20285318459344	3.93920446636253	11.0574277486988	9.23925902046513	9.64237381322076
FBgn0037127	CG14566	3L	21739479	21740309	-	protein_coding	1.60412228736074	4.37056396744348	14.95166046876	0.00705589713264865	0.0179934618948325	upregulated	6.77065086969779	18.0384581530859	5.81501611701135	30.0964494709301	28.7528807690824	32.8211570180783
FBgn0051200	CG31200	3R	20744234	20745338	-	protein_coding	1.60204336037036	-0.526306461271924	38.1683539015125	0.000599651647666075	0.00269453203659602	upregulated	0.318084269046205	0.24937960580303	0.328267038863544	1.0901689329703	0.805080661534306	0.778807115683215
FBgn0032085	CG9555	2L	8991735	8993632	+	protein_coding	1.60138187908972	5.42967257534357	630.313925009687	9.77540196039612e-08	9.96751479370727e-06	upregulated	23.4019140798279	20.7816338169192	20.4932422833384	63.8527517882606	61.569502020195	66.0131745674344
FBgn0034318	CG14500	2R	18188978	18189654	+	protein_coding	1.60120954928716	5.46635685787793	840.967871952675	3.8448678772519e-08	6.16456470771702e-06	upregulated	22.7203049318718	22.7766706633434	20.8215093222019	64.4757054642436	66.208300117607	65.6794000892845
FBgn0004919	gol	2R	25072627	25084347	-	protein_coding	1.59860793130382	2.76508595985739	260.744561202099	1.66930096592633e-06	4.88617433389879e-05	upregulated	3.36260512991702	2.99255526963637	3.70472801003143	10.3955394679668	9.50761924097656	9.79071802573185
FBgn0035412	CG14957	3L	3187563	3188106	+	protein_coding	1.59760838291162	6.2209666292488	134.478864629336	1.35575320678732e-05	0.000189522262901809	upregulated	34.0350167879439	45.3039617208839	32.7798085950882	102.164402861217	115.969952435299	113.446236517855
FBgn0261682	CG42729	3L	15526910	15527516	-	protein_coding	1.59184876288046	2.51014612740829	290.688072787433	1.17945776790315e-06	3.97158294927889e-05	upregulated	3.08996147073456	2.7016123961995	2.62613631090835	8.29307081152409	8.4725155332896	8.01058747559878
FBgn0005660	Ets21C	2L	544925	552923	-	protein_coding	1.58296201259422	1.15952031688196	81.3812909333733	6.40415555499685e-05	0.000544251568911954	upregulated	0.908812197274871	0.955955155578283	1.3599634467204	3.30944140365985	3.18198547177845	2.929798197094
FBgn0050340	CG30340	2R	9599909	9601252	-	protein_coding	1.58056060641871	-0.893712851899008	35.2583249750744	0.000750264850119518	0.00319533848979256	upregulated	0.272643659182461	0.166253070535354	0.234476456331103	0.584019071234091	0.728406312816753	0.667548956299899
FBgn0051445	CG31445	3R	29240580	29244827	-	protein_coding	1.5771613770349	4.29212389526391	77.1565590383544	7.53183864190558e-05	0.000610991880132765	upregulated	9.81517173056861	12.4274170225177	7.31566543753041	28.6948036999683	29.7113101280518	27.9257980052124
FBgn0015033	Cyp4d8	3L	7493557	7496179	-	protein_coding	1.57564318184585	2.04565142864901	34.1289651787622	0.000821985305674835	0.00341023582067653	upregulated	2.4992335425059	1.12220822611364	2.53234572837591	6.38527517882606	5.44387875894626	5.93376850044354
